day,l1_fee,l2_fee,tx_cost,tx_cost_2,priority_fee_l2,base_l2_fee,cum_l1_fee,cum_l2_fee,cum_tx_cost,cum_priority_fee_l2,cum_base_l2_fee,l1_fee_usd,l2_fee_usd,tx_cost_usd,tx_cost_2_usd,priority_fee_l2_usd,base_l2_fee_usd,cum_l1_fee_usd,cum_l2_fee_usd,cum_tx_cost_usd,cum_tx_cost_2_usd,cum_priority_fee_l2_usd,cum_base_l2_fee_usd
2025-01-20 0:00,-26.85315403,215.0649825,241.9181365,200.5385157,151.3359193,22.34944236,-8896.359783,28618.50321,37514.863,16040.25898,5741.682179,-87808.73954,703253.89,791062.6296,655752.9248,494862.4027,73081.78255,-23332173.78,89604441.03,112936614.8,91611656.08,49706324.23,18573158.06
2025-01-19 0:00,-3.049698678,222.0811759,225.1308745,186.688617,146.34801,37.2909083,-8869.506629,28403.43823,37272.94486,15888.92306,5719.332736,-9794.839231,713266.9957,723061.835,599595.2987,470031.7576,119768.7018,-23244365.04,88901187.14,112145552.2,90955903.15,49211461.82,18500076.28
2025-01-18 0:00,-29.58629988,131.0793274,160.6656273,133.3150749,86.16064651,17.5681285,-8866.45693,28181.35706,37047.81399,15742.57505,5682.041828,-97958.46373,433995.7882,531954.2519,441398.2141,285272.731,58167.01938,-23234570.21,88187920.14,111422490.3,90356307.85,48741430.07,18380307.58
2025-01-17 0:00,-40.59694083,110.3548466,150.9517874,131.7583661,76.79875754,14.36266774,-8836.87063,28050.27773,36887.14836,15656.4144,5664.473699,-141142.1663,383667.3845,524809.5508,458080.3587,267003.9364,49934.25605,-23136611.74,87753924.35,110890536.1,89914909.64,48456157.34,18322140.56
2025-01-16 0:00,-57.077592,127.5518187,184.6294107,161.826306,87.54152828,17.20718571,-8796.27369,27939.92288,36736.19657,15579.61564,5650.111032,-188897.72,422131.4686,611029.1886,535562.5414,289717.8124,56947.00902,-22995469.58,87370256.97,110365726.5,89456829.28,48189153.4,18272206.3
2025-01-15 0:00,-56.15673337,169.0679367,225.2246701,197.9617681,102.038725,39.76630976,-8739.196098,27812.37106,36551.56716,15492.07412,5632.903846,-193599.7767,582860.0212,776459.7979,682471.2159,351777.484,137093.9552,-22806571.86,86948125.5,109754697.4,88921266.74,47899435.59,18215259.3
2025-01-14 0:00,-19.338624,138.3896245,157.7282485,130.7874203,86.45585268,24.99294366,-8683.039364,27643.30313,36326.34249,15390.03539,5593.137536,-62381.1796,446407.5635,508788.7431,421884.9054,278883.2377,80620.48817,-22612972.08,86365265.48,108978237.6,88238795.52,47547658.1,18078165.34
2025-01-13 0:00,-25.25061692,149.5134858,174.7641027,148.3117058,96.69469013,26.36639871,-8663.70074,27504.9135,36168.61424,15303.57954,5568.144592,-79136.44345,468581.2449,547717.6884,464814.8183,303045.0267,82633.34822,-22550590.9,85918857.92,108469448.8,87816910.62,47268774.87,17997544.85
2025-01-12 0:00,-4.205547763,60.45819535,64.66374311,55.8045995,39.45903813,12.14001361,-8638.450123,27355.40002,35993.85014,15206.88485,5541.778194,-13734.05733,197438.3285,211172.3859,182241.0806,128861.3808,39645.64244,-22471454.46,85450276.67,107921731.1,87352095.8,46965729.84,17914911.5
2025-01-11 0:00,-2.401419952,67.94402635,70.34544631,61.10688704,43.61689017,15.08857691,-8634.244575,27294.94182,35929.1864,15167.42581,5529.63818,-7895.292462,223383.6521,231278.9445,200904.7789,143401.8668,49607.61964,-22457720.4,85252838.34,107710558.7,87169854.72,46836868.46,17875265.86
2025-01-10 0:00,-16.88660788,137.2917295,154.1783374,132.9020072,95.43843698,20.57696234,-8631.843155,27226.99779,35858.84095,15123.80892,5514.549603,-55234.57459,449068.8909,504303.4655,434710.5044,312170.5379,67305.3919,-22449825.11,85029454.69,107479279.8,86968949.94,46693466.59,17825658.24
2025-01-09 0:00,-30.63463752,133.2101021,163.8447397,141.2729109,91.04122584,19.59704752,-8614.956548,27089.70607,35704.66261,15028.37048,5493.972641,-98687.03401,429125.6872,527812.7212,455099.3806,293282.0258,63130.32082,-22394590.53,84580385.8,106974976.3,86534239.43,46381296.05,17758352.85
2025-01-08 0:00,-30.7602365,149.2611337,180.0213702,158.9189848,95.10077749,33.05797079,-8584.32191,26956.49596,35540.81787,14937.32926,5474.375593,-102353.7642,496661.9444,599015.7086,528798.1543,316444.9841,109999.4061,-22295903.5,84151260.11,106447163.6,86079140.05,46088014.03,17695222.53
2025-01-07 0:00,-34.81367901,147.7205947,182.5342737,157.3573498,89.99272122,32.55094959,-8553.561674,26807.23483,35360.7965,14842.22848,5441.317623,-117753.0916,499647.1851,617400.2767,532242.3529,304389.5804,110099.6809,-22193549.73,83654598.17,105848147.9,85550341.9,45771569.04,17585223.12
2025-01-06 0:00,-79.17900142,135.6916094,214.8706108,194.6784284,84.65498856,30.84443844,-8518.747995,26659.51424,35178.26223,14752.23576,5408.766673,-292056.4975,500506.6428,792563.1402,718083.0639,312255.0046,113771.5619,-22075796.64,83154950.98,105230747.6,85018099.55,45467179.46,17475123.44
2025-01-05 0:00,-1.03541783,107.5759178,108.6113356,91.31865596,55.79932627,34.48391186,-8439.568993,26523.82263,34963.39162,14667.58077,5377.922235,-3764.934544,391162.1733,394927.1079,332048.3309,202894.7202,125388.6761,-21783740.14,82654444.34,104438184.5,84300016.48,45154924.46,17361351.88
2025-01-04 0:00,-3.578654621,132.7698444,136.348499,117.4559556,73.12597135,40.75132966,-8438.533575,26416.24671,34854.78028,14611.78144,5343.438323,-13099.98732,486015.9648,499115.9521,429958.0966,267684.1995,149173.9098,-21779975.21,82263282.17,104043257.4,83967968.15,44952029.74,17235963.2
2025-01-03 0:00,-16.49097446,179.8289082,196.3198826,168.1359718,93.21909908,58.42589829,-8434.954921,26283.47686,34718.43178,14538.65547,5302.686993,-59416.15644,647914.5647,707330.7211,605785.4997,335863.753,210505.5902,-21766875.22,81777266.2,103544141.4,83538010.06,44684345.54,17086789.29
2025-01-02 0:00,-2.272391112,201.6659601,203.9383512,169.4596425,100.5086245,66.67862689,-8418.463946,26103.64796,34522.1119,14445.43637,5244.261095,-7840.953702,695854.4452,703695.3989,584725.5803,346808.0242,230076.6025,-21707459.07,81129351.64,102836810.7,82932224.56,44348481.79,16876283.7
2025-01-01 0:00,-1.499379638,95.39802534,96.89740498,79.30238514,60.30271353,17.50029197,-8416.191555,25901.982,34318.17355,14344.92775,5177.582468,-5029.549045,320005.0442,325034.5932,266013.5068,202280.6283,58703.32939,-21699618.11,80433497.19,102133115.3,82347498.98,44001673.76,16646207.1
2024-12-31 0:00,-70.56432838,95.74550395,166.3098323,148.2182355,65.1285147,12.52539245,-8414.692175,25806.58397,34221.27615,14284.62503,5160.082176,-235480.2202,319512.3212,554992.5415,494619.0738,217340.3664,41798.48715,-21694588.56,80113492.15,101808080.7,82081485.47,43799393.13,16587503.77
2024-12-30 0:00,-50.13540881,102.8281779,152.9635867,135.5413623,62.85186533,22.5540882,-8344.127847,25710.83847,34054.96631,14219.49652,5147.556783,-168490.0684,345574.6575,514064.7259,455513.8564,211226.2638,75797.52423,-21459108.34,79793979.83,101253088.2,81586866.39,43582052.77,16545705.28
2024-12-29 0:00,-29.77061827,75.55069369,105.321312,92.53094127,45.66022682,17.10009618,-8293.992438,25608.01029,33902.00273,14156.64465,5125.002695,-100059.6434,253927.3925,353987.0359,310998.3442,153464.9356,57473.76526,-21290618.27,79448405.17,100739023.4,81131352.54,43370826.5,16469907.76
2024-12-28 0:00,-37.47459668,60.2138928,97.68848948,84.42021565,37.87030536,9.075313608,-8264.22182,25532.45959,33796.68141,14110.98443,5107.902599,-127478.8345,204832.0077,332310.8422,287175.6244,128824.9326,30871.85731,-21190558.63,79194477.78,100385036.4,80820354.19,43217361.57,16412434
2024-12-27 0:00,-34.18021604,86.0895872,120.2698032,106.1726234,56.17489826,15.81750907,-8226.747223,25472.2457,33698.99292,14073.11412,5098.827285,-113924.0273,286940.0377,400864.065,353877.6006,187233.1829,52720.39044,-21063079.8,78989645.77,100052725.6,80533178.57,43088536.64,16381562.14
2024-12-26 0:00,-28.8783008,66.40690385,95.28520465,83.82352506,44.90229854,10.04292573,-8192.567007,25386.15611,33578.72312,14016.93922,5083.009776,-96142.79414,221084.5206,317227.3147,279068.6326,149490.5284,33435.31005,-20949155.77,78702705.73,99651861.5,80179300.97,42901303.45,16328841.75
2024-12-25 0:00,-5.067294859,58.44628319,63.51357805,53.2047474,35.78759585,12.34985669,-8163.688707,25319.74921,33483.43792,13972.03693,5072.966851,-17698.6421,204136.5022,221835.1443,185829.2854,124996.0518,43134.59146,-20853012.97,78481621.21,99334634.19,79900232.34,42751812.92,16295406.44
2024-12-24 0:00,-18.05028192,64.58796523,82.63824715,70.26388371,41.9624323,10.25116949,-8158.621412,25261.30293,33419.92434,13936.24933,5060.616994,-63131.40253,225898.346,289029.7485,245750.0412,146764.8658,35853.77284,-20835314.33,78277484.71,99112799.04,79714403.05,42626816.87,16252271.85
2024-12-23 0:00,-13.52541725,91.77457665,105.2999939,91.50605169,64.58730979,13.39332465,-8140.57113,25196.71496,33337.28609,13894.2869,5050.365824,-46219.59686,313615.7543,359835.3512,312698.1401,220710.3385,45768.20472,-20772182.93,78051586.36,98823769.29,79468653.01,42480052.01,16216418.07
2024-12-22 0:00,-1.95409179,61.64944708,63.60353887,52.84867786,41.16702819,9.727557878,-8127.045712,25104.94039,33231.9861,13829.69959,5036.9725,-6403.988696,202038.801,208442.7897,173196.7441,134913.4081,31879.34723,-20725963.33,77737970.61,98463933.94,79155954.87,42259341.67,16170649.87
2024-12-21 0:00,-4.417143131,76.36777327,80.7849164,68.30042081,50.30012317,13.58315451,-8125.091621,25043.29094,33168.38256,13788.53256,5027.244942,-14750.21023,255015.669,269765.8792,228076.2782,167967.7043,45358.36368,-20719559.34,77535931.81,98255491.15,78982758.13,42124428.26,16138770.52
2024-12-20 0:00,-42.15357081,140.03561,182.1891809,153.2504701,100.4744327,10.62246654,-8120.674478,24966.92317,33087.59764,13738.23244,5013.661787,-146220.6203,485749.9227,631970.543,531589.1006,348521.6933,36846.78703,-20704809.13,77280916.14,97985725.27,78754681.85,41956460.56,16093412.16
2024-12-19 0:00,-57.96890212,126.9833873,184.9522894,160.3265891,90.98146877,11.37621819,-8078.520907,24826.88756,32905.40846,13637.758,5003.039321,-199240.276,436444.4417,635684.7177,551045.6932,312705.1278,39100.28945,-20558588.51,76795166.22,97353754.73,78223092.75,41607938.86,16056565.37
2024-12-18 0:00,-1.6139648,131.7264786,133.3404434,114.1456936,86.31025483,26.22147398,-8020.552005,24699.90417,32720.45617,13546.77653,4991.663103,-5857.142819,478040.6598,483897.8026,414239.2879,313223.3672,95158.77792,-20359348.24,76358721.77,96718070.01,77672047.05,41295233.73,16017465.08
2024-12-17 0:00,-4.661881745,107.9751362,112.637018,93.27379406,66.38846604,22.22344627,-8018.93804,24568.17769,32587.11573,13460.46628,4965.441629,-18107.35474,419389.4659,437496.8206,362287.5417,257861.4326,86318.75435,-20353491.1,75880681.11,96234172.21,77257807.77,40982010.37,15922306.3
2024-12-16 0:00,-22.83226802,108.55234,131.384608,111.7840127,66.62879796,22.32294668,-8014.276158,24460.20255,32474.47871,13394.07781,4943.218182,-91114.67707,433190.0535,524304.7306,446086.3988,265889.5474,89082.17425,-20335383.74,75461291.65,95796675.39,76895520.22,40724148.93,15835987.55
2024-12-15 0:00,-10.47995858,63.22629603,73.70625461,59.37345096,37.9865087,10.90698367,-7991.44389,24351.65021,32343.0941,13327.44902,4920.895236,-41568.65092,250786.4709,292355.1219,235504.1995,150673.1069,43262.44167,-20244269.06,75028101.59,95272370.66,76449433.83,40458259.39,15746905.37
2024-12-14 0:00,-15.68130582,64.02984975,79.71115557,66.21210862,37.70633658,12.82446622,-7980.963931,24288.42392,32269.38785,13289.46251,4909.988252,-60657.01585,247674.5021,308331.518,256115.7195,145852.2576,49606.44604,-20202700.41,74777315.12,94980015.54,76213929.63,40307586.28,15703642.93
2024-12-13 0:00,-27.67566695,103.1709045,130.8465715,109.6206893,66.34205002,15.60297233,-7965.282626,24224.39407,32189.67669,13251.75617,4897.163786,-108088.4243,402938.0945,511026.5188,428127.9869,259101.53,60938.03257,-20142043.4,74529640.62,94671684.02,75957813.91,40161734.02,15654036.49
2024-12-12 0:00,-14.13899732,130.7737184,144.9127157,121.079475,82.74125712,24.19922055,-7937.606959,24121.22316,32058.83012,13185.41412,4881.560814,-54885.60812,507645.2666,562530.8747,470013.5708,321189.9764,93937.98627,-20033954.97,74126702.53,94160657.5,75529685.92,39902632.49,15593098.45
2024-12-11 0:00,-3.678609601,89.66424277,93.34285237,75.59992733,55.94796255,15.97335517,-7923.467961,23990.44944,31913.91741,13102.67286,4857.361593,-14083.11542,343268.7937,357351.9092,289425.2498,214190.0609,61152.07347,-19979069.36,73619057.26,93598126.62,75059672.35,39581442.52,15499160.47
2024-12-10 0:00,-8.379691645,139.823702,148.2033936,124.5647946,97.99368564,18.19141731,-7919.789352,23900.7852,31820.57455,13046.7249,4841.388238,-30416.93992,507537.6663,537954.6063,452150.274,355701.3999,66031.9342,-19964986.25,73275788.47,93240774.72,74770247.1,39367252.46,15438008.39
2024-12-09 0:00,-6.867102406,171.533199,178.4003014,151.3445284,117.139105,27.33832099,-7911.40966,23760.9615,31672.37116,12948.73122,4823.196821,-25515.33703,637347.0389,662862.3759,562334.2163,435240.8872,101577.9921,-19934569.31,72768250.8,92702820.11,74318096.82,39011551.06,15371976.46
2024-12-08 0:00,-2.328598974,61.17701777,63.50561674,46.65987094,34.31809467,10.0131773,-7904.542558,23589.4283,31493.97086,12831.59211,4795.8585,-9341.617218,245423.2304,254764.8476,187184.9376,137673.5572,40169.76324,-19909053.97,72130903.76,92039957.73,73755762.61,38576310.17,15270398.47
2024-12-07 0:00,-15.66404932,70.37794408,86.0419934,66.81205497,39.32145096,11.82655469,-7902.213959,23528.25128,31430.46524,12797.27402,4785.845322,-62642.56955,281450.5475,344093.1171,267190.0934,157251.5942,47295.92967,-19899712.35,71885480.53,91785192.89,73568577.67,38438636.61,15230228.71
2024-12-06 0:00,-20.41109092,159.5654703,179.9765613,152.6789864,93.89543479,38.37246063,-7886.549909,23457.87334,31344.42325,12757.95256,4774.018768,-81776.01523,639291.0786,721067.0939,611700.7249,376187.3647,153737.3449,-19837069.79,71604029.98,91441099.77,73301387.58,38281385.02,15182932.78
2024-12-05 0:00,-21.04938824,199.9870165,221.0364047,182.3097121,113.2877923,47.97253159,-7866.138819,23298.30787,31164.44669,12664.05713,4735.646307,-79859.27403,758730.7419,838590.016,691664.8167,429802.5551,182002.9876,-19755293.77,70964738.91,90720032.68,72689686.85,37905197.65,15029195.43
2024-12-04 0:00,-22.80551018,168.3896808,191.195191,153.1548277,83.80899986,46.54031761,-7845.08943,23098.32085,30943.41028,12550.76934,4687.673775,-87556.73912,646495.1337,734051.8728,588004.2667,321766.217,178681.3106,-19675434.5,70206008.16,89881442.66,71998022.04,37475395.1,14847192.44
2024-12-03 0:00,-4.617053007,178.5569016,183.1739546,140.2587233,79.73980255,55.90186774,-7822.28392,22929.93117,30752.21509,12466.96034,4641.133458,-16725.73622,646840.2317,663565.9679,508101.251,288865.4087,202510.1061,-19587877.76,69559513.03,89147390.79,71410017.77,37153628.88,14668511.13
2024-12-02 0:00,-9.521185629,176.1000376,185.6212232,143.213951,80.89471995,52.7980454,-7817.666867,22751.37427,30569.04114,12387.22053,4585.23159,-34672.34959,641285.8969,675958.2465,521527.9239,294586.2122,192269.3621,-19571152.02,68912672.8,88483824.82,70901916.52,36864763.47,14466001.03
2024-12-01 0:00,-11.88329297,173.2511546,185.1344476,139.7505649,71.91751686,55.94975509,-7808.145681,22575.27423,30383.41991,12306.32581,4532.433545,-44030.92776,641944.0382,685974.966,517814.9732,266474.5369,207309.5085,-19536479.67,68271386.9,87807866.57,70380388.59,36570177.26,14273731.66
2024-11-30 0:00,-9.882182855,178.0719837,187.9541666,146.8192365,80.23702706,56.70002658,-7796.262389,22402.02308,30198.28547,12234.4083,4476.483789,-36617.44035,659827.9286,696445.3689,544023.9989,297310.2801,210096.2785,-19492448.74,67629442.86,87121891.61,69862573.62,36303702.72,14066422.16
2024-11-29 0:00,-0.7013262262,167.1888709,167.8901971,132.2383727,72.50095982,59.03608661,-7786.380206,22223.95109,30010.3313,12154.17127,4419.783763,-2521.029332,600987.1466,603508.1759,475351.9886,260616.3002,212214.6591,-19455831.3,66969614.93,86425446.24,69318549.62,36006392.44,13856325.88
2024-11-28 0:00,-55.73598675,156.2795244,212.0155111,170.7743605,84.52080875,30.51756501,-7785.678879,22056.76222,29842.4411,12081.67031,4360.747676,-199548.2092,559518.2044,759066.4135,611413.1964,302604.7803,109260.2069,-19453310.27,66368627.79,85821938.06,68843197.63,35745776.14,13644111.22
2024-11-27 0:00,-9.404765421,150.7879617,160.1927271,122.5540548,86.0303806,27.11890879,-7729.942893,21900.4827,29630.42559,11997.1495,4330.230111,-34455.20455,552425.2686,586880.4731,448987.8096,315180.042,99352.56305,-19253762.06,65809109.58,85062871.65,68231784.44,35443171.36,13534851.01
2024-11-26 0:00,-54.58265561,164.7980387,219.3806943,179.6932812,96.70600344,28.40462215,-7720.538127,21749.69474,29470.23286,11911.11912,4303.111202,-181543.0042,548121.5727,729664.5769,597663.4471,321646.1016,94474.34135,-19219306.86,65256684.31,84475991.17,67782796.63,35127991.32,13435498.45
2024-11-25 0:00,-45.06058715,131.4706777,176.5312648,147.9367873,82.77406153,20.10213864,-7665.955472,21584.8967,29250.85217,11814.41312,4274.70658,-153967.9708,449223.4732,603191.4441,505486.688,282831.5186,68687.19854,-19037763.86,64708562.74,83746326.6,67185133.18,34806345.22,13341024.11
2024-11-24 0:00,-15.13232982,83.44971969,98.58204951,79.38881786,49.86028564,14.3962024,-7620.894884,21453.42602,29074.3209,11731.63906,4254.604442,-50883.66962,280606.3584,331490.0281,266951.2512,167659.1993,48408.38226,-18883795.88,64259339.27,83143135.15,66679646.49,34523513.7,13272336.91
2024-11-23 0:00,-5.739544255,85.47171507,91.21125933,68.78777346,54.2981375,8.750091706,-7605.762555,21369.9763,28975.73886,11681.77877,4240.208239,-19479.03748,290076.4708,309555.5082,233454.0092,184278.648,29696.32373,-18832912.21,63978732.91,82811645.13,66412695.24,34355854.5,13223928.53
2024-11-22 0:00,-4.961268267,88.12675518,93.08802345,73.80596921,60.50459065,8.340110291,-7600.02301,21284.50459,28884.5276,11627.48063,4231.458148,-16496.06815,293018.8172,309514.8853,245402.6334,201175.9488,27730.61652,-18813433.18,63688656.44,82502089.62,66179241.23,34171575.85,13194232.2
2024-11-21 0:00,-5.813433143,131.017962,136.8313951,104.1985851,78.75935584,19.62579611,-7595.061742,21196.37783,28791.43957,11566.97604,4223.118037,-19553.59865,440681.5355,460235.1341,350474.0249,264908.6685,66011.75772,-18796937.11,63395637.62,82192574.73,65933838.6,33970399.9,13166501.59
2024-11-20 0:00,-3.773084165,86.7755962,90.54868037,66.80183968,45.02798037,18.00077515,-7589.248309,21065.35987,28654.60818,11488.21669,4203.492241,-11594.34806,266653.5973,278247.9454,205276.0412,138366.9312,55314.76196,-18777383.51,62954956.09,81732339.6,65583364.57,33705491.24,13100489.83
